3776508:
 num     #instances         #bytes  class name (module)
5921:             1             16  malli.core$_set_children
5922:             1             16  malli.core$_set_entries
5923:             1             16  malli.core$_set_properties
5924:             1             16  malli.core$_simple_entry_parser
5925:             1             16  malli.core$_simple_form
5926:             1             16  malli.core$_simple_schema
5927:             1             16  malli.core$_some_schema
5928:             1             16  malli.core$_string_schema
5929:             1             16  malli.core$_symbol_schema
5930:             1             16  malli.core$_to_child_ast
5931:             1             16  malli.core$_to_type_ast
5932:             1             16  malli.core$_to_value_ast
5933:             1             16  malli.core$_transformer_QMARK_
5934:             1             16  malli.core$_tuple_schema
5935:             1             16  malli.core$_tuple_transformer
5936:             1             16  malli.core$_unlift_keys
5937:             1             16  malli.core$_update
5938:             1             16  malli.core$_update_options
5939:             1             16  malli.core$_update_parsed
5940:             1             16  malli.core$_update_properties
5941:             1             16  malli.core$_uuid_schema
5942:             1             16  malli.core$_val_schema
5943:             1             16  malli.core$_validate_bounded_limits
5944:             1             16  malli.core$_validate_limits
5945:             1             16  malli.core$_vmap
5946:             1             16  malli.core$_walk_entries
5947:             1             16  malli.core$_walk_indexed
5948:             1             16  malli.core$_walk_leaf
5949:             1             16  malli.core$assert
5950:             1             16  malli.core$ast
5951:             1             16  malli.core$base_schemas
5952:             1             16  malli.core$base_schemas$fn__23941
5953:             1             16  malli.core$children
5954:             1             16  malli.core$children_schema
5955:             1             16  malli.core$class_schemas
5956:             1             16  malli.core$coerce
5957:             1             16  malli.core$coercer
5958:             1             16  malli.core$comparator_schemas
5959:             1             16  malli.core$decode
5960:             1             16  malli.core$decoder
5961:             1             16  malli.core$default_schema
5962:             1             16  malli.core$default_schemas
5963:             1             16  malli.core$deref
5964:             1             16  malli.core$deref_all
5965:             1             16  malli.core$deref_recursive
5966:             1             16  malli.core$encode
5967:             1             16  malli.core$encoder
5968:             1             16  malli.core$entries
5969:             1             16  malli.core$eval21428$fn__21429
5970:             1             16  malli.core$eval21428$fn__21429$G__21412__21431
5971:             1             16  malli.core$eval21428$fn__21440
5972:             1             16  malli.core$eval21428$fn__21440$G__21418__21443
5973:             1             16  malli.core$eval21428$fn__21453
5974:             1             16  malli.core$eval21428$fn__21453$G__21414__21455
5975:             1             16  malli.core$eval21428$fn__21464
5976:             1             16  malli.core$eval21428$fn__21464$G__21420__21469
5977:             1             16  malli.core$eval21428$fn__21481
5978:             1             16  malli.core$eval21428$fn__21481$G__21416__21484
5979:             1             16  malli.core$eval21528$fn__21529
5980:             1             16  malli.core$eval21528$fn__21529$G__21500__21531
5981:             1             16  malli.core$eval21528$fn__21540
5982:             1             16  malli.core$eval21528$fn__21540$G__21520__21542
5983:             1             16  malli.core$eval21528$fn__21551
5984:             1             16  malli.core$eval21528$fn__21551$G__21504__21556
5985:             1             16  malli.core$eval21528$fn__21568
5986:             1             16  malli.core$eval21528$fn__21568$G__21510__21570
5987:             1             16  malli.core$eval21528$fn__21579
5988:             1             16  malli.core$eval21528$fn__21579$G__21502__21584
5989:             1             16  malli.core$eval21528$fn__21596
5990:             1             16  malli.core$eval21528$fn__21596$G__21514__21599
5991:             1             16  malli.core$eval21528$fn__21609
5992:             1             16  malli.core$eval21528$fn__21609$G__21518__21611
5993:             1             16  malli.core$eval21528$fn__21620
5994:             1             16  malli.core$eval21528$fn__21620$G__21508__21622
5995:             1             16  malli.core$eval21528$fn__21631
5996:             1             16  malli.core$eval21528$fn__21631$G__21506__21633
5997:             1             16  malli.core$eval21528$fn__21642
5998:             1             16  malli.core$eval21528$fn__21642$G__21512__21644
5999:             1             16  malli.core$eval21528$fn__21653
6000:             1             16  malli.core$eval21528$fn__21653$G__21516__21655
6001:             1             16  malli.core$eval21680$fn__21681
6002:             1             16  malli.core$eval21680$fn__21681$G__21672__21685
6003:             1             16  malli.core$eval21680$fn__21696
6004:             1             16  malli.core$eval21680$fn__21696$G__21670__21699
6005:             1             16  malli.core$eval21729$fn__21730
6006:             1             16  malli.core$eval21729$fn__21730$G__21721__21732
6007:             1             16  malli.core$eval21729$fn__21741
6008:             1             16  malli.core$eval21729$fn__21741$G__21719__21743
6009:             1             16  malli.core$eval21729$fn__21752
6010:             1             16  malli.core$eval21729$fn__21752$G__21715__21754
6011:             1             16  malli.core$eval21729$fn__21763
6012:             1             16  malli.core$eval21729$fn__21763$G__21717__21765
6013:             1             16  malli.core$eval21790$fn__21791
6014:             1             16  malli.core$eval21790$fn__21791$G__21780__21793
6015:             1             16  malli.core$eval21790$fn__21802
6016:             1             16  malli.core$eval21790$fn__21802$G__21782__21804
6017:             1             16  malli.core$eval21827$fn__21828
6018:             1             16  malli.core$eval21827$fn__21828$G__21819__21830
6019:             1             16  malli.core$eval21857$fn__21858
6020:             1             16  malli.core$eval21857$fn__21858$G__21845__21860
6021:             1             16  malli.core$eval21857$fn__21869
6022:             1             16  malli.core$eval21857$fn__21869$G__21847__21873
6023:             1             16  malli.core$eval21857$fn__21884
6024:             1             16  malli.core$eval21857$fn__21884$G__21849__21888
6025:             1             16  malli.core$eval21915$fn__21916
6026:             1             16  malli.core$eval21915$fn__21916$G__21905__21918
6027:             1             16  malli.core$eval21915$fn__21927
6028:             1             16  malli.core$eval21915$fn__21927$G__21907__21929
6029:             1             16  malli.core$eval21956$fn__21957
6030:             1             16  malli.core$eval21956$fn__21957$G__21944__21962
6031:             1             16  malli.core$eval21956$fn__21974
6032:             1             16  malli.core$eval21956$fn__21974$G__21948__21980
6033:             1             16  malli.core$eval21956$fn__21993
6034:             1             16  malli.core$eval21956$fn__21993$G__21946__21998
6035:             1             16  malli.core$eval22026$fn__22027
6036:             1             16  malli.core$eval22026$fn__22027$G__22016__22029
6037:             1             16  malli.core$eval22026$fn__22038
6038:             1             16  malli.core$eval22026$fn__22038$G__22018__22043
6039:             1             16  malli.core$eval22081$fn__22082
6040:             1             16  malli.core$eval22081$fn__22082$G__22063__22084
6041:             1             16  malli.core$eval22081$fn__22093
6042:             1             16  malli.core$eval22081$fn__22093$G__22065__22096
6043:             1             16  malli.core$eval22081$fn__22106
6044:             1             16  malli.core$eval22081$fn__22106$G__22067__22108
6045:             1             16  malli.core$eval22081$fn__22117
6046:             1             16  malli.core$eval22081$fn__22117$G__22071__22122
6047:             1             16  malli.core$eval22081$fn__22134
6048:             1             16  malli.core$eval22081$fn__22134$G__22069__22136
6049:             1             16  malli.core$eval22081$fn__22145
6050:             1             16  malli.core$eval22081$fn__22145$G__22073__22148
6051:             1             16  malli.core$eval22081$fn__22158
6052:             1             16  malli.core$eval22081$fn__22158$G__22061__22160
6053:             1             16  malli.core$eval22189$fn__22190
6054:             1             16  malli.core$eval22189$fn__22190$G__22181__22195
6055:             1             16  malli.core$eval22189$fn__22207
6056:             1             16  malli.core$eval22189$fn__22207$G__22175__22209
6057:             1             16  malli.core$eval22189$fn__22218
6058:             1             16  malli.core$eval22189$fn__22218$G__22177__22220
6059:             1             16  malli.core$eval22189$fn__22229
6060:             1             16  malli.core$eval22189$fn__22229$G__22179__22231
6061:             1             16  malli.core$eval22256$fn__22257
6062:             1             16  malli.core$eval22256$fn__22257$G__22248__22261
6063:             1             16  malli.core$eval22256$fn__22272
6064:             1             16  malli.core$eval22256$fn__22272$G__22246__22274
6065:             1             16  malli.core$eval22294$fn__22295
6066:             1             16  malli.core$eval22294$fn__22297
6067:             1             16  malli.core$eval22294$fn__22299
6068:             1             16  malli.core$eval22294$fn__22301
6069:             1             16  malli.core$eval22294$fn__22303
6070:             1             16  malli.core$eval22294$fn__22305
6071:             1             16  malli.core$eval22294$fn__22307
6072:             1             16  malli.core$eval22294$fn__22309
6073:             1             16  malli.core$eval22294$fn__22311
6074:             1             16  malli.core$eval22294$fn__22313
6075:             1             16  malli.core$eval22294$fn__22315
6076:             1             16  malli.core$eval22294$fn__22317
6077:             1             16  malli.core$eval22294$fn__22320
6078:             1             16  malli.core$eval22323$fn__22324
6079:             1             16  malli.core$eval22327$fn__22328
6080:             1             16  malli.core$eval22332$__GT_Tag__22350
6081:             1             16  malli.core$eval22332$map__GT_Tag__22352
6082:             1             16  malli.core$eval22358$__GT_Tags__22373
6083:             1             16  malli.core$eval22358$map__GT_Tags__22375
6084:             1             16  malli.core$eval23706$_eval_QMARK___23709
6085:             1             16  malli.core$eval23706$_fail_BANG___23707
6086:             1             16  malli.core$explain
6087:             1             16  malli.core$explainer
6088:             1             16  malli.core$explicit_keys
6089:             1             16  malli.core$form
6090:             1             16  malli.core$from_ast
6091:             1             16  malli.core$function_schema
6092:             1             16  malli.core$function_schemas
6093:             1             16  malli.core$into_schema
6094:             1             16  malli.core$into_schema_QMARK_
6095:             1             16  malli.core$options
6096:             1             16  malli.core$parent
6097:             1             16  malli.core$parse
6098:             1             16  malli.core$parser
6099:             1             16  malli.core$predicate_schemas
6100:             1             16  malli.core$predicate_schemas$_safe_empty_QMARK___23720
6101:             1             16  malli.core$properties
6102:             1             16  malli.core$properties_schema
6103:             1             16  malli.core$regex_explainer
6104:             1             16  malli.core$regex_parser
6105:             1             16  malli.core$regex_transformer
6106:             1             16  malli.core$regex_validator
6107:             1             16  malli.core$schema
6108:             1             16  malli.core$schema_QMARK_
6109:             1             16  malli.core$schema_walker
6110:             1             16  malli.core$sequence_schemas
6111:             1             16  malli.core$sequence_schemas$fn__23743
6112:             1             16  malli.core$sequence_schemas$fn__23749
6113:             1             16  malli.core$sequence_schemas$fn__23755
6114:             1             16  malli.core$sequence_schemas$fn__23761
6115:             1             16  malli.core$sequence_schemas$fn__23767
6116:             1             16  malli.core$sequence_schemas$fn__23773
6117:             1             16  malli.core$sequence_schemas$fn__23779
6118:             1             16  malli.core$sequence_schemas$fn__23785
6119:             1             16  malli.core$sequence_schemas$fn__23791
6120:             1             16  malli.core$sequence_schemas$fn__23797
6121:             1             16  malli.core$sequence_schemas$fn__23803
6122:             1             16  malli.core$sequence_schemas$fn__23808
6123:             1             16  malli.core$sequence_schemas$fn__23811
6124:             1             16  malli.core$sequence_schemas$fn__23817
6125:             1             16  malli.core$sequence_schemas$fn__23823
6126:             1             16  malli.core$sequence_schemas$fn__23829
6127:             1             16  malli.core$sequence_schemas$fn__23835
6128:             1             16  malli.core$sequence_schemas$fn__23841
6129:             1             16  malli.core$sequence_schemas$fn__23848
6130:             1             16  malli.core$sequence_schemas$fn__23856
6131:             1             16  malli.core$sequence_schemas$fn__23864
6132:             1             16  malli.core$sequence_schemas$fn__23872
6133:             1             16  malli.core$sequence_schemas$fn__23880
6134:             1             16  malli.core$sequence_schemas$fn__23887
6135:             1             16  malli.core$sequence_schemas$fn__23892
6136:             1             16  malli.core$sequence_schemas$fn__23894
6137:             1             16  malli.core$sequence_schemas$fn__23896
6138:             1             16  malli.core$sequence_schemas$fn__23898
6139:             1             16  malli.core$sequence_schemas$fn__23900
6140:             1             16  malli.core$sequence_schemas$fn__23902
6141:             1             16  malli.core$sequence_schemas$fn__23904
6142:             1             16  malli.core$sequence_schemas$fn__23906
6143:             1             16  malli.core$sequence_schemas$fn__23908
6144:             1             16  malli.core$sequence_schemas$fn__23910
6145:             1             16  malli.core$sequence_schemas$fn__23912
6146:             1             16  malli.core$sequence_schemas$fn__23914
6147:             1             16  malli.core$sequence_schemas$fn__23916
6148:             1             16  malli.core$sequence_schemas$fn__23918
6149:             1             16  malli.core$sequence_schemas$fn__23920
6150:             1             16  malli.core$sequence_schemas$fn__23922
6151:             1             16  malli.core$sequence_schemas$fn__23924
6152:             1             16  malli.core$sequence_schemas$fn__23926
6153:             1             16  malli.core$sequence_schemas$fn__23928
6154:             1             16  malli.core$sequence_schemas$fn__23930
6155:             1             16  malli.core$sequence_schemas$fn__23932
6156:             1             16  malli.core$sequence_schemas$fn__23934
6157:             1             16  malli.core$sequence_schemas$fn__23936
6158:             1             16  malli.core$sequence_schemas$fn__23938
6159:             1             16  malli.core$tag
6160:             1             16  malli.core$tag_QMARK_
6161:             1             16  malli.core$tags
6162:             1             16  malli.core$tags_QMARK_
6163:             1             16  malli.core$type
6164:             1             16  malli.core$type_properties
6165:             1             16  malli.core$type_schemas
6166:             1             16  malli.core$unparse
6167:             1             16  malli.core$unparser
6168:             1             16  malli.core$validate
6169:             1             16  malli.core$validator
6170:             1             16  malli.core$walk
6171:             1             16  malli.error$_concat
6172:             1             16  malli.error$_error
6173:             1             16  malli.error$_error_QMARK_
6174:             1             16  malli.error$_error_value
6175:             1             16  malli.error$_fill
6176:             1             16  malli.error$_forward_negation
6177:             1             16  malli.error$_get
6178:             1             16  malli.error$_length__GT_threshold
6179:             1             16  malli.error$_levenshtein
6180:             1             16  malli.error$_likely_misspelled
6181:             1             16  malli.error$_masked
6182:             1             16  malli.error$_maybe_localized
6183:             1             16  malli.error$_message
6184:             1             16  malli.error$_most_similar_to
6185:             1             16  malli.error$_next_row
6186:             1             16  malli.error$_path
6187:             1             16  malli.error$_pr_str
6188:             1             16  malli.error$_pred_min_max_error_fn
6189:             1             16  malli.error$_push
6190:             1             16  malli.error$_push_in
6191:             1             16  malli.error$_replace_in
6192:             1             16  malli.error$_resolve_direct_error
6193:             1             16  malli.error$_resolve_root_error
6194:             1             16  malli.error$_similar_key
6195:             1             16  malli.error$error_message
6196:             1             16  malli.error$error_path
6197:             1             16  malli.error$error_value
6198:             1             16  malli.error$fn__24311
6199:             1             16  malli.error$fn__24315
6200:             1             16  malli.error$fn__24319
6201:             1             16  malli.error$fn__24323
6202:             1             16  malli.error$fn__24327
6203:             1             16  malli.error$fn__24331
6204:             1             16  malli.error$fn__24338
6205:             1             16  malli.error$fn__24342
6206:             1             16  malli.error$fn__24346
6207:             1             16  malli.error$fn__24353
6208:             1             16  malli.error$fn__24357
6209:             1             16  malli.error$fn__24361
6210:             1             16  malli.error$fn__24365
6211:             1             16  malli.error$humanize
6212:             1             16  malli.error$with_error_message
6213:             1             16  malli.error$with_error_messages
6214:             1             16  malli.error$with_spell_checking
6215:             1             16  malli.impl.regex$_PLUS__explainer
6216:             1             16  malli.impl.regex$_PLUS__parser
6217:             1             16  malli.impl.regex$_PLUS__transformer
6218:             1             16  malli.impl.regex$_PLUS__unparser
6219:             1             16  malli.impl.regex$_PLUS__validator
6220:             1             16  malli.impl.regex$_QMARK__explainer
6221:             1             16  malli.impl.regex$_QMARK__parser
6222:             1             16  malli.impl.regex$_QMARK__transformer
6223:             1             16  malli.impl.regex$_QMARK__unparser
6224:             1             16  malli.impl.regex$_QMARK__validator
6225:             1             16  malli.impl.regex$_STAR__explainer
6226:             1             16  malli.impl.regex$_STAR__parser
6227:             1             16  malli.impl.regex$_STAR__transformer
6228:             1             16  malli.impl.regex$_STAR__unparser
6229:             1             16  malli.impl.regex$_STAR__validator
6230:             1             16  malli.impl.regex$alt_explainer
6231:             1             16  malli.impl.regex$alt_parser
6232:             1             16  malli.impl.regex$alt_transformer
6233:             1             16  malli.impl.regex$alt_unparser
6234:             1             16  malli.impl.regex$alt_validator
6235:             1             16  malli.impl.regex$altn_parser
6236:             1             16  malli.impl.regex$altn_unparser
6237:             1             16  malli.impl.regex$cat_explainer
6238:             1             16  malli.impl.regex$cat_parser
6239:             1             16  malli.impl.regex$cat_transformer
6240:             1             16  malli.impl.regex$cat_unparser
6241:             1             16  malli.impl.regex$cat_validator
6242:             1             16  malli.impl.regex$catn_parser
6243:             1             16  malli.impl.regex$catn_unparser
6244:             1             16  malli.impl.regex$empty_stack_QMARK_
6245:             1             16  malli.impl.regex$end_explainer
6246:             1             16  malli.impl.regex$end_parser
6247:             1             16  malli.impl.regex$end_transformer
6248:             1             16  malli.impl.regex$end_validator
6249:             1             16  malli.impl.regex$entry__GT_regex
6250:             1             16  malli.impl.regex$eval20539$fn__20540
6251:             1             16  malli.impl.regex$eval20539$fn__20540$G__20531__20542
6252:             1             16  malli.impl.regex$eval20539$fn__20551
6253:             1             16  malli.impl.regex$eval20539$fn__20551$G__20529__20553
6254:             1             16  malli.impl.regex$eval20539$fn__20562
6255:             1             16  malli.impl.regex$eval20539$fn__20562$G__20527__20564
6256:             1             16  malli.impl.regex$eval20589$fn__20590
6257:             1             16  malli.impl.regex$eval20589$fn__20590$G__20581__20597
6258:             1             16  malli.impl.regex$eval20589$fn__20611
6259:             1             16  malli.impl.regex$eval20589$fn__20611$G__20579__20618
6260:             1             16  malli.impl.regex$eval20654$fn__20655
6261:             1             16  malli.impl.regex$eval20654$fn__20655$G__20646__20657
6262:             1             16  malli.impl.regex$eval20654$fn__20666
6263:             1             16  malli.impl.regex$eval20654$fn__20666$G__20638__20673
6264:             1             16  malli.impl.regex$eval20654$fn__20687
6265:             1             16  malli.impl.regex$eval20654$fn__20687$G__20640__20694
6266:             1             16  malli.impl.regex$eval20654$fn__20708
6267:             1             16  malli.impl.regex$eval20654$fn__20708$G__20644__20712
6268:             1             16  malli.impl.regex$eval20654$fn__20723
6269:             1             16  malli.impl.regex$eval20654$fn__20723$G__20642__20726
6270:             1             16  malli.impl.regex$eval20756$fn__20757
6271:             1             16  malli.impl.regex$eval20756$fn__20757$G__20748__20759
6272:             1             16  malli.impl.regex$eval20756$fn__20768
6273:             1             16  malli.impl.regex$eval20756$fn__20768$G__20744__20776
6274:             1             16  malli.impl.regex$eval20756$fn__20791
6275:             1             16  malli.impl.regex$eval20756$fn__20791$G__20746__20794
6276:             1             16  malli.impl.regex$eval20756$fn__20804
6277:             1             16  malli.impl.regex$eval20756$fn__20804$G__20742__20812
6278:             1             16  malli.impl.regex$eval21127$fn__21128
6279:             1             16  malli.impl.regex$eval21127$fn__21128$G__21119__21133
6280:             1             16  malli.impl.regex$eval21150$__GT_CacheEntry__21152
6281:             1             16  malli.impl.regex$eval21157$__GT_Cache__21165
6282:             1             16  malli.impl.regex$eval21171$__GT_CheckDriver__21175
6283:             1             16  malli.impl.regex$eval21178$__GT_ParseDriver__21184
6284:             1             16  malli.impl.regex$eval21196$__GT_ExplanationDriver__21200
6285:             1             16  malli.impl.regex$explainer
6286:             1             16  malli.impl.regex$fmap_parser
6287:             1             16  malli.impl.regex$item_decoder
6288:             1             16  malli.impl.regex$item_encoder
6289:             1             16  malli.impl.regex$item_explainer
6290:             1             16  malli.impl.regex$item_parser
6291:             1             16  malli.impl.regex$item_transformer
6292:             1             16  malli.impl.regex$item_unparser
6293:             1             16  malli.impl.regex$item_validator
6294:             1             16  malli.impl.regex$make_cache
6295:             1             16  malli.impl.regex$make_stack
6296:             1             16  malli.impl.regex$parser
6297:             1             16  malli.impl.regex$pure_parser
6298:             1             16  malli.impl.regex$pure_unparser
6299:             1             16  malli.impl.regex$repeat_explainer
6300:             1             16  malli.impl.regex$repeat_parser
6301:             1             16  malli.impl.regex$repeat_transformer
6302:             1             16  malli.impl.regex$repeat_unparser
6303:             1             16  malli.impl.regex$repeat_validator
6304:             1             16  malli.impl.regex$transformer
6305:             1             16  malli.impl.regex$validator
6306:             1             16  malli.impl.util$_combine_n
6307:             1             16  malli.impl.util$_entry
6308:             1             16  malli.impl.util$_error
6309:             1             16  malli.impl.util$_invalid_QMARK_
6310:             1             16  malli.impl.util$_last
6311:             1             16  malli.impl.util$_map_invalid
6312:             1             16  malli.impl.util$_map_valid
6313:             1             16  malli.impl.util$_merge
6314:             1             16  malli.impl.util$_pred_composer
6315:             1             16  malli.impl.util$_reduce_kv_valid
6316:             1             16  malli.impl.util$_run
6317:             1             16  malli.impl.util$_some
6318:             1             16  malli.impl.util$_vmap
6319:             1             16  malli.impl.util$f__19853__19854
6320:             1             16  malli.impl.util$f__20179__20180
6321:             1             16  malli.impl.util$predicate_schemas_STAR_
6322:             1             16  malli.registry$composite_registry
6323:             1             16  malli.registry$custom_default_registry
6324:             1             16  malli.registry$custom_default_registry$reify__21288
6325:             1             16  malli.registry$dynamic_registry
6326:             1             16  malli.registry$eval21248$fn__21249
6327:             1             16  malli.registry$eval21248$fn__21249$G__21238__21252
6328:             1             16  malli.registry$eval21248$fn__21262
6329:             1             16  malli.registry$eval21248$fn__21262$G__21240__21264
6330:             1             16  malli.registry$fast_registry
6331:             1             16  malli.registry$lazy_registry
6332:             1             16  malli.registry$mutable_registry
6333:             1             16  malli.registry$registry
6334:             1             16  malli.registry$registry_QMARK_
6335:             1             16  malli.registry$schema
6336:             1             16  malli.registry$schemas
6337:             1             16  malli.registry$set_default_registry_BANG_
6338:             1             16  malli.registry$simple_registry
6339:             1             16  malli.registry$var_registry
6340:             1             16  malli.registry$var_registry$reify__21300
6341:             1             16  malli.sci$evaluator
6342:             1             16  malli.util$_applying
6343:             1             16  malli.util$_entry
6344:             1             16  malli.util$_merge
6345:             1             16  malli.util$_ok_to_close_or_open_QMARK_
6346:             1             16  malli.util$_reducing
6347:             1             16  malli.util$_required_map_entry_QMARK_
6348:             1             16  malli.util$_select_keys
6349:             1             16  malli.util$_simplify_map_entry
6350:             1             16  malli.util$_union
6351:             1             16  malli.util$_util_schema
6352:             1             16  malli.util$assoc
6353:             1             16  malli.util$assoc_in
6354:             1             16  malli.util$closed_schema
6355:             1             16  malli.util$data_explainer
6356:             1             16  malli.util$dissoc
6357:             1             16  malli.util$distinct_by
6358:             1             16  malli.util$equals
6359:             1             16  malli.util$explain_data
6360:             1             16  malli.util$find
6361:             1             16  malli.util$find_first
6362:             1             16  malli.util$get
6363:             1             16  malli.util$get_in
6364:             1             16  malli.util$in__GT_paths
6365:             1             16  malli.util$keys
6366:             1             16  malli.util$merge
6367:             1             16  malli.util$open_schema
6368:             1             16  malli.util$optional_keys
6369:             1             16  malli.util$path__GT_in
6370:             1             16  malli.util$rename_keys
6371:             1             16  malli.util$required_keys
6372:             1             16  malli.util$schemas
6373:             1             16  malli.util$select_keys
6374:             1             16  malli.util$subschemas
6375:             1             16  malli.util$transform_entries
6376:             1             16  malli.util$union
6377:             1             16  malli.util$update
6378:             1             16  malli.util$update_entry_properties
6379:             1             16  malli.util$update_in
6380:             1             16  malli.util$update_properties
6381:             1             16  nrepl.ack$handle_ack
6382:             1             16  nrepl.ack$reset_ack_port_BANG_
6383:             1             16  nrepl.ack$send_ack
6384:             1             16  nrepl.ack$wait_for_ack
6385:             1             16  nrepl.bencode$eval11283$read_byte__11284
6386:             1             16  nrepl.bencode$eval11321$fn__11322
6387:             1             16  nrepl.bencode$eval11321$fn__11322$G__11313__11325
6388:             1             16  nrepl.bencode$eval11353$fn__11354
6389:             1             16  nrepl.bencode$eval11357$fn__11358
6390:             1             16  nrepl.bencode$eval11361$fn__11362
6391:             1             16  nrepl.bencode$eval11365$fn__11366
6392:             1             16  nrepl.bencode$eval11369$fn__11370
6393:             1             16  nrepl.bencode$eval11374$fn__11375
6394:             1             16  nrepl.bencode$eval11378$fn__11379
6395:             1             16  nrepl.bencode$eval11382$fn__11383
6396:             1             16  nrepl.bencode$named_GT_string
6397:             1             16  nrepl.bencode$read_bencode
6398:             1             16  nrepl.bencode$read_byte
6399:             1             16  nrepl.bencode$read_bytes
6400:             1             16  nrepl.bencode$read_integer
6401:             1             16  nrepl.bencode$read_list
6402:             1             16  nrepl.bencode$read_long
6403:             1             16  nrepl.bencode$read_map
6404:             1             16  nrepl.bencode$read_netstring
6405:             1             16  nrepl.bencode$read_netstring_STAR_
6406:             1             16  nrepl.bencode$read_nrepl_message
6407:             1             16  nrepl.bencode$string_GT_payload
6408:             1             16  nrepl.bencode$string_LT_payload
6409:             1             16  nrepl.bencode$throw_eof
6410:             1             16  nrepl.bencode$throw_illegal_value
6411:             1             16  nrepl.bencode$write_bencode
6412:             1             16  nrepl.bencode$write_bencode_list
6413:             1             16  nrepl.bencode$write_bencode_map
6414:             1             16  nrepl.bencode$write_netstring
6415:             1             16  nrepl.bencode$write_netstring_STAR_
6416:             1             16  nrepl.config$load_config
6417:             1             16  nrepl.config$load_edn
6418:             1             16  nrepl.core$add_socket_connect_method_BANG_
6419:             1             16  nrepl.core$client
6420:             1             16  nrepl.core$client_session
6421:             1             16  nrepl.core$code
6422:             1             16  nrepl.core$code_STAR_
6423:             1             16  nrepl.core$combine_responses
6424:             1             16  nrepl.core$connect
6425:             1             16  nrepl.core$delimited_transport_seq
6426:             1             16  nrepl.core$eval12059$fn__12060
6427:             1             16  nrepl.core$message
6428:             1             16  nrepl.core$new_session
6429:             1             16  nrepl.core$read_response_value
6430:             1             16  nrepl.core$response_seq
6431:             1             16  nrepl.core$response_values
6432:             1             16  nrepl.core$socket_info
6433:             1             16  nrepl.core$take_until
6434:             1             16  nrepl.core$tls_connect
6435:             1             16  nrepl.core$to_uri
6436:             1             16  nrepl.core$uri_scheme
6437:             1             16  nrepl.middleware$comparator
6438:             1             16  nrepl.middleware$dependencies
6439:             1             16  nrepl.middleware$extend_deps
6440:             1             16  nrepl.middleware$java_version
6441:             1             16  nrepl.middleware$linearize_middleware_stack
6442:             1             16  nrepl.middleware$safe_version
6443:             1             16  nrepl.middleware$set_descriptor_BANG_
6444:             1             16  nrepl.middleware$topologically_sort
6445:             1             16  nrepl.middleware$var_name
6446:             1             16  nrepl.middleware$wrap_conj_descriptor
6447:             1             16  nrepl.middleware$wrap_describe
6448:             1             16  nrepl.middleware.caught$bound_configuration
6449:             1             16  nrepl.middleware.caught$caught_transport
6450:             1             16  nrepl.middleware.caught$resolve_caught
6451:             1             16  nrepl.middleware.caught$wrap_caught
6452:             1             16  nrepl.middleware.completion$completion_reply
6453:             1             16  nrepl.middleware.completion$eval25654
6454:             1             16  nrepl.middleware.completion$eval25654$loading__6814__auto____25655
6455:             1             16  nrepl.middleware.completion$eval26163
6456:             1             16  nrepl.middleware.completion$eval26163$fn__26164
6457:             1             16  nrepl.middleware.completion$eval26179
6458:             1             16  nrepl.middleware.completion$fn__26167
6459:             1             16  nrepl.middleware.completion$wrap_completion
6460:             1             16  nrepl.middleware.dynamic_loader$require_namespaces
6461:             1             16  nrepl.middleware.dynamic_loader$unknown_op
6462:             1             16  nrepl.middleware.dynamic_loader$update_stack_BANG_
6463:             1             16  nrepl.middleware.dynamic_loader$wrap_dynamic_loader
6464:             1             16  nrepl.middleware.interruptible_eval$evaluator
6465:             1             16  nrepl.middleware.interruptible_eval$interrupted_QMARK_
6466:             1             16  nrepl.middleware.interruptible_eval$interruptible_eval
6467:             1             16  nrepl.middleware.interruptible_eval$set_column_BANG_
6468:             1             16  nrepl.middleware.interruptible_eval$set_line_BANG_
6469:             1             16  nrepl.middleware.interruptible_eval$source_logging_pushback_reader
6470:             1             16  nrepl.middleware.load_file$eval26183
6471:             1             16  nrepl.middleware.load_file$eval26185
6472:             1             16  nrepl.middleware.load_file$eval26185$loading__6814__auto____26186
6473:             1             16  nrepl.middleware.load_file$eval26189
6474:             1             16  nrepl.middleware.load_file$eval26189$fn__26190
6475:             1             16  nrepl.middleware.load_file$eval26193
6476:             1             16  nrepl.middleware.load_file$eval26213
6477:             1             16  nrepl.middleware.load_file$load_file_code
6478:             1             16  nrepl.middleware.load_file$load_large_file_code
6479:             1             16  nrepl.middleware.load_file$wrap_load_file
6480:             1             16  nrepl.middleware.lookup$eval26217
6481:             1             16  nrepl.middleware.lookup$eval26219
6482:             1             16  nrepl.middleware.lookup$eval26219$loading__6814__auto____26220
6483:             1             16  nrepl.middleware.lookup$eval26223
6484:             1             16  nrepl.middleware.lookup$eval26241
6485:             1             16  nrepl.middleware.lookup$eval26241$fn__26242
6486:             1             16  nrepl.middleware.lookup$eval26255
6487:             1             16  nrepl.middleware.lookup$lookup_reply
6488:             1             16  nrepl.middleware.lookup$wrap_lookup
6489:             1             16  nrepl.middleware.print$booleanize_bencode_val
6490:             1             16  nrepl.middleware.print$bound_configuration
6491:             1             16  nrepl.middleware.print$printing_transport
6492:             1             16  nrepl.middleware.print$replying_PrintWriter
6493:             1             16  nrepl.middleware.print$resolve_print
6494:             1             16  nrepl.middleware.print$send_nonstreamed
6495:             1             16  nrepl.middleware.print$send_streamed
