index	elapsed_ms
553	0.186125
554	0.160042
555	0.147333
556	0.15175
557	0.169833
558	0.180625
559	0.134333
560	0.153833
561	0.161959
562	0.152125
563	0.119375
564	0.179
565	0.119041
566	0.134791
567	0.169833
568	0.168083
569	0.148458
570	0.137792
571	0.141167
572	0.199041
573	0.142958
574	0.151375
575	0.142166
576	0.138584
577	0.111708
578	0.154084
579	0.109791
580	0.131042
581	0.132
582	0.140792
583	0.137125
584	0.176625
585	0.110875
586	0.15825
587	0.104459
588	0.13525
589	0.126458
590	0.129416
591	0.107208
592	0.148084
593	0.10675
594	0.127084
595	0.135458
596	0.128917
597	0.199208
598	0.250125
599	0.137958
600	0.284125
601	0.170542
602	0.148625
603	0.188084
604	0.252458
605	0.151625
606	0.180041
607	0.113209
608	0.131209
609	0.144292
610	0.166917
611	0.145583
612	0.263584
613	0.114875
614	0.160667
615	0.133916
616	0.132959
617	0.127875
618	0.131959
619	0.110666
620	0.161125
621	0.116292
622	0.135375
623	0.14
624	0.134708
625	0.111
626	0.156209
627	0.11225
628	0.133375
629	0.13025
630	0.135625
631	0.152167
632	0.156584
633	0.106667
634	0.149542
635	0.127334
636	0.145041
637	0.129042
638	0.228292
639	0.196959
640	0.185125
641	0.1475
642	0.1895
643	0.148292
644	0.152083
645	0.139042
646	0.164791
647	0.118375
648	0.157375
649	0.107125
650	0.135875
651	0.122292
652	0.131042
653	0.101
654	0.19275
655	0.100916
656	0.156
657	0.159625
658	0.155333
659	0.154416
660	0.178917
661	0.114833
662	0.135625
663	0.130125
664	0.133125
665	0.155917
666	0.169292
667	0.121333
668	0.151959
669	0.104292
670	0.129292
671	0.125042
672	0.126042
673	0.101833
674	0.146458
675	0.100542
676	0.12675
677	0.121667
678	0.146375
679	0.147
680	0.150542
681	0.143916
682	0.169792
683	0.113583
684	0.132708
685	0.138125
686	0.144791
687	0.1325
688	3.639791
689	0.14275
690	0.143666
691	0.145167
692	0.138083
693	0.116416
694	0.152833
695	0.103958
696	0.148125
697	0.102167
698	0.1275
699	0.124458
700	0.12675
701	0.102042
702	0.146667
703	0.125458
704	0.184583
705	0.153791
706	0.223375
707	0.186834
708	0.15625
709	0.103459
710	0.12525
711	0.123542
712	0.123292
713	0.118958
714	0.123291
715	0.100125
716	0.1435
717	0.125583
718	0.131584
719	0.121708
720	0.122791
721	0.102375
722	0.146292
723	0.118542
724	0.124792
725	0.163958
726	0.170375
727	0.208375
728	0.153833
729	0.126167
730	0.173
731	0.125875
732	0.136041
733	0.1345
734	0.128917
735	0.109875
736	0.148083
737	0.103417
738	0.126541
739	0.124458
740	0.131625
741	0.15075
742	0.148958
743	0.104209
744	0.145583
745	0.101792
746	0.128666
747	0.121083
748	0.127709
749	0.101125
750	0.192917
751	0.131666
752	0.14425
753	0.147125
754	0.146916
755	0.109375
756	0.167417
757	0.116958
758	0.126667
759	0.137583
760	0.137625
761	0.137125
762	0.140125
763	0.137334
764	0.164083
765	0.101125
766	0.148958
767	0.179375
768	0.133875
769	0.126542
770	0.1685
771	0.106167
772	0.130375
773	0.154125
774	0.300417
775	0.14225
776	0.171042
777	0.190459
778	0.213209
779	0.127667
780	0.153375
781	0.197
782	0.13625
783	0.112042
784	0.241292
785	0.182959
786	0.260458
787	0.176792
788	0.162208
789	0.138208
790	0.205084
791	0.107917
792	0.394666
793	0.155583
794	0.165791
795	0.129209
796	0.151375
797	0.107042
798	0.272125
799	0.130875
800	0.1395
801	0.149625
802	0.131
803	0.10475
804	0.14525
805	0.102458
806	0.192125
807	0.2175
808	0.4195
809	0.239208
810	0.1425
811	0.191375
812	0.17625
813	0.142167
814	0.154833
815	0.158959
816	0.150417
817	0.120208
818	0.145708
819	0.104375
820	0.123667
821	0.122833
822	0.123291
823	0.124958
824	0.119
825	0.098209
826	0.136417
827	0.097959
828	0.121
829	0.115125
830	0.122042
831	0.102
832	0.14175
833	0.099833
834	0.127917
835	0.119125
836	0.118667
837	0.1165
838	0.117375
839	0.096208
840	0.136916
841	0.095916
842	0.116792
843	0.114958
844	0.117959
845	0.097667
846	0.135916
847	0.107916
848	0.1185
849	0.111208
850	0.1165
851	0.1105
852	0.15575
853	0.1015
854	0.137666
855	0.095791
856	0.121042
857	0.114333
858	0.116208
859	0.096458
860	0.137
861	0.094958
862	0.119042
863	0.11225
864	0.180833
865	0.129333
866	0.181334
867	0.113167
868	0.134708
869	0.129
870	0.131584
871	0.122875
872	0.124916
873	0.103208
874	0.145042
875	0.100916
876	0.12425
877	0.119292
878	0.122708
879	0.101333
880	0.142375
881	0.098208
882	0.118667
883	0.113833
884	0.121708
885	0.113375
886	0.12425
887	0.103125
888	0.137292
889	0.098833
890	0.121667
891	0.244833
892	0.147542
893	0.140875
894	0.197792
895	0.13525
896	0.136542
897	0.1505
898	0.188333
899	0.150458
900	0.155583
901	0.132708
902	0.157709
903	0.106584
904	0.145292
905	0.122625
906	0.139083
907	0.102792
908	0.148
909	0.125375
910	0.1665
911	0.1285
912	0.5475
913	0.349792
914	0.4105
915	0.508625
916	0.478875
917	0.211
918	0.297084
919	0.179583
920	0.140541
921	0.151875
922	0.161791
923	0.101083
924	0.430917
925	0.460125
926	0.195875
927	0.113542
928	0.14775
929	0.097709
930	0.121917
931	0.112625
932	0.127333
933	0.111
934	0.113417
935	0.092209
936	0.146792
937	0.089375
938	0.115333
