index	elapsed_ms
518	0.131208
519	0.13275
520	0.133792
521	0.276333
522	0.140416
523	0.135416
524	0.379792
525	0.059416
526	0.066208
527	0.0565
528	0.061167
529	0.055916
530	0.058917
531	0.061166
532	0.061292
533	0.054375
534	0.056625
535	0.057625
536	0.056708
537	0.06125
538	0.053625
539	0.056334
540	0.0545
541	0.053
542	0.059
543	0.055
544	0.055792
545	0.057625
546	0.054375
547	0.053625
548	0.095042
549	0.131583
550	0.0605
551	0.057625
552	0.057125
553	0.094792
554	0.062542
555	0.053166
556	0.051625
557	0.051291
558	0.052209
559	0.051958
560	0.052042
561	0.053167
562	0.050958
563	0.051958
564	0.052333
565	0.051167
566	0.05275
567	0.105333
568	0.110833
569	0.061334
570	0.053541
571	0.052959
572	0.051041
573	0.0515
574	0.071084
575	0.053666
576	0.052875
577	0.053583
578	0.063125
579	0.052625
580	0.051375
581	0.052542
582	0.052291
583	0.052209
584	0.051041
585	0.058667
586	0.055125
587	0.054292
588	0.051458
589	0.05175
590	0.050958
591	0.168042
592	0.163875
593	0.128333
594	0.124291
595	0.129875
596	0.15725
597	0.120958
598	0.153792
599	0.127291
600	0.114542
601	0.076583
602	0.055291
603	0.087125
604	0.057625
605	0.054875
606	0.052708
607	0.061042
608	0.0565
609	0.052167
610	0.052958
611	0.052417
612	0.072583
613	0.074458
614	0.056416
615	0.056125
616	0.055333
617	0.054041
618	0.051708
619	0.053166
620	0.060917
621	0.056083
622	0.05325
623	0.051042
624	0.062333
625	0.0525
626	0.0525
627	0.053917
628	0.100375
629	0.053042
630	0.052958
631	0.053542
632	0.053917
633	0.053959
634	0.052208
635	0.052458
636	0.087917
637	0.054292
638	0.05175
639	0.057208
640	0.053958
641	0.051667
642	0.051209
643	0.054083
644	0.05475
645	0.052291
646	0.052541
647	0.103875
648	0.05425
649	0.052583
650	0.05175
651	0.053167
652	0.052667
653	0.051167
654	0.051541
655	0.052417
656	0.050708
657	0.051583
658	0.051667
659	0.052458
660	0.050167
661	0.051833
662	0.052
663	0.052167
664	0.051834
665	0.053292
666	0.051917
667	0.051875
668	0.051042
669	0.050958
670	0.051625
671	0.051083
672	0.05075
673	0.051583
674	0.0515
675	0.052959
676	0.051041
677	0.051417
678	0.051709
679	0.052791
680	0.050459
681	0.054958
682	0.050833
683	0.051709
684	0.050125
685	0.055125
686	0.0505
687	0.049584
688	0.050041
689	0.049584
690	0.050667
691	0.049333
692	0.049625
693	0.049667
694	0.048917
695	0.05025
696	0.050083
697	0.051916
698	0.050125
699	0.051875
700	0.04925
701	0.0495
702	0.048916
703	0.050334
704	0.049125
705	0.04975
706	0.049334
707	0.051084
708	0.049083
709	0.050334
710	0.050791
711	0.050834
712	0.049583
713	0.051584
714	0.050833
715	0.049625
716	0.048416
717	0.048958
718	0.051167
719	0.050291
720	0.049042
721	0.050083
722	0.05075
723	0.050167
724	0.049792
725	0.050083
726	0.050959
727	0.050167
728	0.049958
729	0.057208
730	0.050875
731	0.166875
732	0.07225
733	0.052541
734	0.051667
735	0.050833
736	0.049917
737	0.051833
738	0.050375
739	0.051
740	0.050834
741	0.052333
742	0.050709
743	0.055333
744	0.05075
745	0.050458
746	0.050375
747	0.052125
748	0.050125
749	0.050792
750	0.056041
751	0.050917
752	0.049667
753	0.050291
754	0.050542
755	0.064875
756	0.050917
757	0.050292
758	0.051333
759	0.05175
760	0.056917
761	0.052167
762	0.051166
763	0.050667
764	0.051
765	0.050125
766	0.04975
767	0.05075
768	0.0495
769	0.05125
770	0.051167
771	0.052209
772	0.052625
773	0.049875
774	0.05
775	0.052667
776	0.050541
777	0.074
778	0.050042
779	0.050916
780	0.049959
781	0.04925
782	0.050458
783	0.050417
784	0.049208
785	0.049541
786	0.051
787	0.050209
788	0.05025
789	0.049625
790	0.050125
791	0.050042
792	0.049917
793	0.051083
794	0.050917
795	0.051667
796	0.050292
797	0.0505
798	0.049916
799	0.050542
800	0.05025
801	0.051708
802	0.209083
803	0.15425
804	0.126083
805	0.135417
806	0.142583
807	0.119625
808	0.130416
809	0.074167
810	0.053917
811	0.054875
812	0.052125
813	0.071333
814	0.050667
815	0.050666
816	0.051209
817	0.050042
818	0.050708
819	0.051458
820	0.051417
821	0.050709
822	0.051542
823	0.061916
824	0.0495
825	0.051375
826	0.049917
827	0.050667
828	0.049958
829	0.052042
830	0.05075
831	0.051792
832	0.057708
833	0.049542
834	0.051875
835	0.051666
836	0.049541
837	0.049542
838	0.0505
839	0.050333
840	0.051291
841	0.058375
842	0.05225
843	0.051583
844	0.052375
845	0.051834
846	0.056125
847	0.051708
848	0.05
849	0.05025
850	0.052709
851	0.050875
852	0.050041
853	0.049791
854	0.050334
855	0.05
856	0.051084
857	0.100208
858	0.051541
859	0.053541
860	0.051167
861	0.051667
862	0.049583
863	0.049084
864	0.049458
865	0.049292
866	0.052791
867	0.050584
868	0.051709
869	0.051125
870	0.051458
871	0.049834
872	0.050625
873	0.051167
874	0.051042
875	0.04975
876	0.049042
877	0.0615
878	0.051542
879	0.0515
880	0.050416
881	0.05025
882	0.051083
883	0.050334
884	0.049541
885	0.05
886	0.049291
887	0.0585
888	0.050791
889	0.050167
890	0.050334
891	0.0505
892	0.049833
893	0.049167
894	0.049458
895	0.049333
896	0.057167
897	0.050625
898	0.051167
899	0.050333
900	0.050791
901	0.049792
902	0.119083
903	0.05775
904	0.058417
905	0.060959
906	0.050834
907	0.05375
908	0.056
909	0.049583
910	0.053125
911	0.051083
912	0.051125
913	0.107042
914	0.050833
